Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
47.75,6331.577,762.10,-72.28571,87.8,-,9.062621
47.80,6324.701,762.30,-78.85714,87.8,-,9.062621
47.85,6321.263,762.40,-78.85714,87.8,-,9.062621
47.90,6314.391,762.60,-82.09524,87.8,-,9.062621
47.95,6310.954,762.70,-82.09524,87.8,-,9.062621
48.00,6307.519,762.80,-82.09524,87.8,-,9.062621
48.05,6307.519,762.80,-82.09524,87.8,-,9.062621
48.10,6307.519,762.80,-82.09524,87.8,-,9.062621
48.15,6304.082,762.90,-82.09524,87.8,-,9.062621
48.20,6300.648,763.00,-82.09524,87.8,-,9.062621
48.25,6297.214,763.10,-82.09524,87.8,-,9.062621
48.30,6293.779,763.20,-85.38095,87.8,-,9.062621
48.35,6293.779,763.20,-82.09524,87.8,-,9.062621
48.40,6290.346,763.30,-82.09524,87.8,-,9.062621
48.45,6283.479,763.50,-85.33334,87.8,-,9.062621
48.50,6276.613,763.70,-85.28571,87.8,-,9.062621
48.55,6269.749,763.90,-85.2381,87.8,-,9.043174
48.60,6262.888,764.10,-88.47619,87.8,-,9.043174
48.65,6256.027,764.30,-88.42857,87.8,-,9.043174
48.70,6256.027,764.30,-85.14286,87.8,-,9.043174
48.75,6259.457,764.20,-75.28571,87.8,-,9.043174
48.80,6259.457,764.20,-68.71429,87.8,-,9.043174
48.85,6256.027,764.30,-65.42857,87.8,-,9.043174
48.90,6256.027,764.30,-62.14286,87.8,-,9.043174
48.95,6245.739,764.60,-65.42857,87.8,-,9.043174
49.00,6235.452,764.90,-71.95238,87.8,-,9.043174
49.05,6228.599,765.10,-75.19048,87.8,-,9.043174
49.10,6228.599,765.10,-75.19048,87.8,-,9.043174
49.15,6225.17,765.20,-78.47619,87.8,-,9.043174
49.20,6221.745,765.30,-78.47619,87.8,-,9.043174
49.25,6221.745,765.30,-75.19048,87.8,-,9.043174
49.30,6218.317,765.40,-75.19048,87.8,-,9.043174
49.35,6214.892,765.50,-75.14286,87.8,-,9.043174
49.40,6211.467,765.60,-78.38095,87.8,-,9.043174
49.45,6208.041,765.70,-78.38095,87.8,-,9.043174
49.50,6204.617,765.80,-75.09524,87.8,-,9.082069
49.55,6201.191,765.90,-71.85714,87.8,-,9.082069
49.60,6197.768,766.00,-68.57143,87.8,-,9.082069
49.65,6194.345,766.10,-65.28571,87.8,-,9.082069
49.70,6194.345,766.10,-58.76191,87.8,-,9.082069
49.75,6190.92,766.20,-62,87.8,-,9.082069
49.80,6190.92,766.20,-65.28571,87.8,-,9.082069
49.85,6187.498,766.30,-68.52381,87.8,-,9.082069
49.90,6187.498,766.30,-65.2381,87.8,-,9.082069
49.95,6184.074,766.40,-68.47619,87.8,-,9.082069
50.00,6184.074,766.40,-58.66667,87.8,-,9.082069
50.05,6180.653,766.50,-52.09524,87.8,-,9.082069
50.10,6180.653,766.50,-45.57143,87.8,-,9.082069
50.15,6180.653,766.50,-45.57143,87.8,-,9.082069
50.20,6177.232,766.60,-45.52381,87.8,-,9.082069
50.25,6173.809,766.70,-45.47619,87.8,-,9.082069
50.30,6170.389,766.80,-48.71429,87.8,-,9.082069
50.35,6166.967,766.90,-48.66667,87.8,-,9.082069
50.40,6163.547,767.00,-48.66667,87.8,-,9.082069
50.45,6160.128,767.10,-48.66667,87.8,-,9.082069
50.50,6156.707,767.20,-48.61905,87.8,-,9.082069
50.55,6153.288,767.30,-48.61905,87.8,-,9.062621
50.60,6149.868,767.40,-48.57143,87.8,-,9.062621
50.65,6146.45,767.50,-48.57143,87.8,-,9.062621
50.70,6139.613,767.70,-51.85714,87.8,-,9.062621
50.75,6132.778,767.90,-58.38095,87.8,-,9.062621
50.80,6125.947,768.10,-61.66667,87.8,-,9.062621
50.85,6119.114,768.30,-68.19048,87.8,-,9.062621
50.90,6112.283,768.50,-71.47619,87.8,-,9.062621
50.95,6108.87,768.60,-74.71429,87.8,-,9.062621
51.00,6105.454,768.70,-74.71429,87.8,-,9.062621
51.05,6102.041,768.80,-77.95238,87.8,-,9.062621
51.10,6098.626,768.90,-77.95238,87.8,-,9.062621
51.15,6095.213,769.00,-81.19048,87.8,-,9.062621
51.20,6091.801,769.10,-84.42857,87.8,-,9.062621
51.25,6091.801,769.10,-81.19048,87.8,-,9.062621
51.30,6088.388,769.20,-81.19048,87.8,-,9.062621
51.35,6084.977,769.30,-81.19048,87.8,-,9.062621
51.40,6081.563,769.40,-81.19048,87.8,-,9.062621
51.45,6078.153,769.50,-81.19048,87.8,-,9.062621
51.50,6074.742,769.60,-81.19048,87.8,-,9.062621
51.55,6074.742,769.60,-77.95238,87.8,-,9.062621
51.60,6074.742,769.60,-74.71429,87.8,-,9.062621
51.65,6078.153,769.50,-68.2381,87.8,-,9.062621
51.70,6081.563,769.40,-61.76191,87.8,-,9.062621
51.75,6084.977,769.30,-52,87.8,-,9.062621
51.80,6084.977,769.30,-45.47619,87.8,-,9.062621
51.85,6081.563,769.40,-42.19048,87.8,-,9.062621
51.90,6078.153,769.50,-38.90476,87.8,-,9.062621
51.95,6074.742,769.60,-35.61905,87.8,-,9.062621
52.00,6071.331,769.70,-35.61905,87.8,-,9.062621
52.05,6067.921,769.80,-35.61905,87.8,-,9.062621
52.10,6064.51,769.90,-35.61905,87.8,-,9.062621
52.15,6061.101,770.00,-35.61905,87.8,-,9.062621
52.20,6057.692,770.10,-35.61905,87.8,-,9.062621
52.25,6050.875,770.30,-38.85714,87.8,-,9.062621
52.30,6044.058,770.50,-45.33333,87.8,-,9.062621
52.35,6037.243,770.70,-48.57143,87.8,-,9.062621
52.40,6033.837,770.80,-48.57143,87.8,-,9.062621
52.45,6023.619,771.10,-55.04762,87.8,-,9.062621
52.50,6016.808,771.30,-58.28571,87.8,-,9.062621
52.55,6009.999,771.50,-61.52381,87.62,-,9.062621
52.60,6006.596,771.60,-64.7619,87.62,-,9.062621
52.65,6006.596,771.60,-64.7619,87.62,-,9.062621
52.70,6003.191,771.70,-71.2381,87.62,-,9.062621
52.75,5999.789,771.80,-77.71429,87.62,-,9.062621
52.80,5999.789,771.80,-80.95238,87.62,-,9.062621
52.85,5999.789,771.80,-80.95238,87.62,-,9.062621
52.90,6003.191,771.70,-74.47619,87.62,-,9.062621
52.95,6006.596,771.60,-68,87.62,-,9.062621
53.00,6009.999,771.50,-61.52381,87.62,-,9.062621
53.05,6009.999,771.50,-58.28571,87.62,-,9.062621
53.10,6013.402,771.40,-51.80952,87.62,-,9.062621
53.15,6009.999,771.50,-51.80952,87.62,-,9.062621
53.20,6006.596,771.60,-51.80952,87.62,-,9.062621
53.25,5999.789,771.80,-55.04762,87.62,-,9.062621
53.30,5996.384,771.90,-51.80952,87.62,-,9.062621
53.35,5992.982,772.00,-48.57143,87.62,-,9.062621
53.40,5989.581,772.10,-45.33333,87.62,-,9.062621
53.45,5986.178,772.20,-45.33333,87.62,-,9.062621
53.50,5986.178,772.20,-35.61905,87.62,-,9.062621
53.55,5982.778,772.30,-32.38095,87.62,-,9.062621
53.60,5982.778,772.30,-25.90476,87.62,-,9.062621
53.65,5979.375,772.40,-25.90476,87.62,-,9.062621
53.70,5972.576,772.60,-32.38095,87.62,-,9.062621
53.75,5965.776,772.80,-35.61905,87.62,-,9.062621
53.80,5958.977,773.00,-38.85714,87.62,-,9.062621
53.85,5952.18,773.20,-45.33333,87.62,-,9.062621
53.90,5948.783,773.30,-48.57143,87.62,-,9.062621
53.95,5941.988,773.50,-58.28571,87.62,-,9.062621
54.00,5938.592,773.60,-64.7619,87.62,-,9.062621
54.05,5931.799,773.80,-74.47619,87.62,-,9.062621
54.10,5928.402,773.90,-77.71429,87.62,-,9.062621
54.15,5925.007,774.00,-84.19048,87.62,-,9.062621
54.20,5918.217,774.20,-87.42857,87.62,-,9.062621
54.25,5914.824,774.30,-87.42857,87.62,-,9.062621
54.30,5914.824,774.30,-80.95238,87.62,-,9.062621
54.35,5911.428,774.40,-80.95238,87.62,-,9.062621
54.40,5908.036,774.50,-80.95238,87.62,-,9.062621
54.45,5904.643,774.60,-80.95238,87.62,-,9.062621
54.50,5897.857,774.80,-84.19048,87.62,-,9.062621
54.55,5894.464,774.90,-87.42857,87.44,-,9.062621
54.60,5887.682,775.10,-90.66666,87.44,-,9.062621
54.65,5884.29,775.20,-93.90476,87.44,-,9.062621
54.70,5880.9,775.30,-93.90476,87.44,-,9.062621
54.75,5877.508,775.40,-90.66666,87.44,-,9.062621
54.80,5877.508,775.40,-84.19048,87.44,-,9.062621
54.85,5874.119,775.50,-80.95238,87.44,-,9.062621
54.90,5867.339,775.70,-80.95238,87.44,-,9.062621
54.95,5863.951,775.80,-80.95238,87.44,-,9.062621
55.00,5863.951,775.80,-74.47619,87.44,-,9.062621
55.05,5857.174,776.00,-77.71429,87.44,-,9.062621
55.10,5850.398,776.20,-77.71429,87.44,-,9.062621
55.15,5843.624,776.40,-80.90476,87.44,-,9.062621
55.20,5836.853,776.60,-84.09524,87.44,-,9.062621
55.25,5836.853,776.60,-77.61905,87.44,-,9.062621
55.30,5836.853,776.60,-74.38095,87.44,-,9.062621
55.35,5836.853,776.60,-74.38095,87.44,-,9.062621
55.40,5843.624,776.40,-64.71429,87.44,-,9.062621
55.45,5850.398,776.20,-55.04762,87.44,-,9.062621
55.50,5850.398,776.20,-51.80952,87.44,-,9.062621
55.55,5850.398,776.20,-45.33333,87.44,-,9.062621
55.60,5843.624,776.40,-48.52381,87.44,-,9.062621
55.65,5833.465,776.70,-51.71429,87.44,-,9.062621
55.70,5830.081,776.80,-51.71429,87.44,-,9.062621
55.75,5819.927,777.10,-58.14286,87.44,-,9.062621
55.80,5816.542,777.20,-58.14286,87.44,-,9.062621
55.85,5813.159,777.30,-61.38095,87.44,-,9.062621
55.90,5803.01,777.60,-67.80952,87.44,-,9.062621
55.95,5799.626,777.70,-64.57143,87.44,-,9.062621
56.00,5796.245,777.80,-64.57143,87.44,-,9.062621
56.05,5789.482,778.00,-71,87.44,-,9.062621
56.10,5789.482,778.00,-64.52381,87.44,-,9.062621
56.15,5789.482,778.00,-58.04762,87.44,-,9.062621
56.20,5786.102,778.10,-54.85714,87.44,-,9.062621
56.25,5786.102,778.10,-48.42857,87.44,-,9.062621
56.30,5786.102,778.10,-48.42857,87.44,-,9.062621
56.35,5786.102,778.10,-48.42857,87.44,-,9.062621
56.40,5786.102,778.10,-48.42857,87.44,-,9.062621
56.45,5786.102,778.10,-54.85714,87.44,-,9.062621
56.50,5786.102,778.10,-61.28571,87.44,-,9.062621
56.55,5786.102,778.10,-61.28571,87.44,-,9.082069
56.60,5789.482,778.00,-58.04762,87.44,-,9.082069
56.65,5792.862,777.90,-48.38095,87.44,-,9.082069
56.70,5792.862,777.90,-38.71429,87.44,-,9.082069
56.75,5786.102,778.10,-41.90476,87.44,-,9.082069
56.80,5775.959,778.40,-41.90476,87.44,-,9.082069
56.85,5765.823,778.70,-48.33333,87.44,-,9.082069
56.90,5765.823,778.70,-45.09524,87.44,-,9.082069
56.95,5755.689,779.00,-45.09524,87.44,-,9.082069
57.00,5748.934,779.20,-48.28571,87.44,-,9.082069
57.05,5742.181,779.40,-51.47619,87.44,-,9.082069
57.10,5735.431,779.60,-51.47619,87.44,-,9.082069
57.15,5728.68,779.80,-57.90476,87.44,-,9.082069
57.20,5725.304,779.90,-61.14286,87.44,-,9.082069
57.25,5718.558,780.10,-64.33334,87.44,-,9.082069
57.30,5715.183,780.20,-67.52381,87.44,-,9.082069
57.35,5708.437,780.40,-73.95238,87.44,-,9.082069
57.40,5701.694,780.60,-80.38095,87.44,-,9.082069
57.45,5698.321,780.70,-83.57143,87.44,-,9.082069
57.50,5694.95,780.80,-86.7619,87.26,-,9.062621
57.55,5688.208,781.00,-93.19048,87.26,-,9.062621
57.60,5688.208,781.00,-93.19048,87.26,-,9.062621
57.65,5684.838,781.10,-99.61905,87.26,-,9.062621
57.70,5684.838,781.10,-102.8571,87.26,-,9.062621
57.75,5684.838,781.10,-102.8571,87.26,-,9.062621
57.80,5688.208,781.00,-93.2381,87.26,-,9.062621
57.85,5691.578,780.90,-80.38095,87.26,-,9.062621
57.90,5694.95,780.80,-67.52381,87.26,-,9.062621
57.95,5694.95,780.80,-67.52381,87.26,-,9.062621
58.00,5698.321,780.70,-54.66667,87.26,-,9.062621
58.05,5701.694,780.60,-45.04762,87.26,-,9.062621
58.10,5701.694,780.60,-38.61905,87.26,-,9.062621
58.15,5698.321,780.70,-35.38095,87.26,-,9.062621
58.20,5694.95,780.80,-32.14286,87.26,-,9.062621
58.25,5691.578,780.90,-32.09524,87.26,-,9.062621
58.30,5688.208,781.00,-28.85714,87.26,-,9.062621
58.35,5688.208,781.00,-25.66667,87.26,-,9.062621
58.40,5684.838,781.10,-22.42857,87.26,-,9.062621
58.45,5681.467,781.20,-19.19048,87.26,-,9.062621
58.50,5671.359,781.50,-25.61905,87.26,-,9.062621
58.55,5664.622,781.70,-28.85714,87.26,-,9.062621
58.60,5654.52,782.00,-32.04762,87.26,-,9.062621
58.65,5647.786,782.20,-38.47619,87.26,-,9.062621
58.70,5641.054,782.40,-41.71429,87.26,-,9.062621
58.75,5630.958,782.70,-51.33333,87.26,-,9.062621
58.80,5627.595,782.80,-54.52381,87.26,-,9.062621
58.85,5620.867,783.00,-64.14286,87.26,-,9.062621
58.90,5614.14,783.20,-73.7619,87.26,-,9.062621
58.95,5610.778,783.30,-80.14286,87.26,-,9.062621
59.00,5607.414,783.40,-83.33334,87.26,-,9.062621
59.05,5604.053,783.50,-89.71429,87.26,-,9.062621
59.10,5600.692,783.60,-96.09524,87.26,-,9.062621
59.15,5597.33,783.70,-99.28571,87.26,-,9.062621
59.20,5597.33,783.70,-96.09524,87.26,-,9.062621
59.25,5600.692,783.60,-89.71429,87.26,-,9.062621
59.30,5600.692,783.60,-86.52381,87.26,-,9.062621
59.35,5597.33,783.70,-86.52381,87.26,-,9.062621
59.40,5593.97,783.80,-89.71429,87.26,-,9.062621
59.45,5593.97,783.80,-86.52381,87.26,-,9.062621
59.50,5593.97,783.80,-83.33334,87.08,-,9.062621
59.55,5590.608,783.90,-76.90476,87.08,-,9.062621
59.60,5587.248,784.00,-73.66666,87.08,-,9.062621
59.65,5583.889,784.10,-67.2381,87.08,-,9.062621
59.70,5583.889,784.10,-60.80952,87.08,-,9.062621
59.75,5583.889,784.10,-54.38095,87.08,-,9.062621
59.80,5580.528,784.20,-47.95238,87.08,-,9.062621
59.85,5577.17,784.30,-47.95238,87.08,-,9.062621
59.90,5570.452,784.50,-47.90476,87.08,-,9.062621
59.95,5567.095,784.60,-44.66667,87.08,-,9.062621
60.00,5570.452,784.50,-38.28571,87.08,-,9.062621
60.05,5563.735,784.70,-41.47619,87.08,-,9.062621
60.10,5553.665,785.00,-47.85714,87.08,-,9.062621
60.15,5550.309,785.10,-47.85714,87.08,-,9.062621
60.20,5546.952,785.20,-47.85714,87.08,-,9.062621
60.25,5543.597,785.30,-51.04762,87.08,-,9.062621
60.30,5536.886,785.50,-60.61905,87.08,-,9.062621
60.35,5533.532,785.60,-63.80952,87.08,-,9.062621
60.40,5526.823,785.80,-67,87.08,-,9.062621
60.45,5516.763,786.10,-73.38095,87.08,-,9.062621
60.50,5516.763,786.10,-73.38095,87.08,-,9.062621
60.55,5513.409,786.20,-76.57143,87.08,-,9.062621
60.60,5516.763,786.10,-70.19048,87.08,-,9.062621
60.65,5520.115,786.00,-63.80952,87.08,-,9.062621
60.70,5520.115,786.00,-60.61905,87.08,-,9.062621
60.75,5520.115,786.00,-60.61905,87.08,-,9.062621
60.80,5516.763,786.10,-63.80952,87.08,-,9.062621
60.85,5523.468,785.90,-54.23809,87.08,-,9.062621
60.90,5520.115,786.00,-54.23809,87.08,-,9.062621
60.95,5510.058,786.30,-57.42857,87.08,-,9.062621
61.00,5510.058,786.30,-54.23809,87.08,-,9.062621
61.05,5503.354,786.50,-63.80952,87.08,-,9.062621
61.10,5500.003,786.60,-60.61905,87.08,-,9.062621
61.15,5489.95,786.90,-60.61905,87.08,-,9.062621
61.20,5479.902,787.20,-67,87.08,-,9.062621
61.25,5476.554,787.30,-67,87.08,-,9.062621
61.30,5469.856,787.50,-70.19048,87.08,-,9.062621
61.35,5466.51,787.60,-67,87.08,-,9.062621
61.40,5459.814,787.80,-70.19048,87.08,-,9.062621
61.45,5453.121,788.00,-70.19048,87.08,-,9.062621
61.50,5449.775,788.10,-63.80952,86.9,-,9.062621
61.55,5446.429,788.20,-67,86.9,-,9.062621
61.60,5443.084,788.30,-67,86.9,-,9.062621
61.65,5439.738,788.40,-73.38095,86.9,-,9.062621
61.70,5439.738,788.40,-76.57143,86.9,-,9.062621
61.75,5436.394,788.50,-79.7619,86.9,-,9.062621
61.80,5436.394,788.50,-79.7619,86.9,-,9.062621
61.85,5436.394,788.50,-76.57143,86.9,-,9.062621
61.90,5436.394,788.50,-82.95238,86.9,-,9.062621
61.95,5433.05,788.60,-82.95238,86.9,-,9.062621
62.00,5433.05,788.60,-73.38095,86.9,-,9.062621
62.05,5429.705,788.70,-76.57143,86.9,-,9.062621
62.10,5429.705,788.70,-70.19048,86.9,-,9.062621
62.15,5429.705,788.70,-67,86.9,-,9.062621
62.20,5429.705,788.70,-57.42857,86.9,-,9.062621
62.25,5429.705,788.70,-47.85714,86.9,-,9.062621
62.30,5433.05,788.60,-41.47619,86.9,-,9.062621
62.35,5433.05,788.60,-35.09524,86.9,-,9.062621
62.40,5433.05,788.60,-31.90476,86.9,-,9.062621
62.45,5426.362,788.80,-31.90476,86.9,-,9.062621
62.50,5423.018,788.90,-28.71428,86.9,-,9.062621
62.55,5419.675,789.00,-28.71428,86.9,-,9.062621
62.60,5416.333,789.10,-28.71428,86.9,-,9.062621
62.65,5409.648,789.30,-31.90476,86.9,-,9.062621
62.70,5406.306,789.40,-31.90476,86.9,-,9.062621
62.75,5402.965,789.50,-35.09524,86.9,-,9.062621
62.80,5386.264,790.00,-47.80952,86.9,-,9.062621
62.85,5376.248,790.30,-57.33333,86.9,-,9.062621
62.90,5376.248,790.30,-57.33333,86.9,-,9.062621
62.95,5366.234,790.60,-66.85714,86.9,-,9.062621
63.00,5359.56,790.80,-70,86.9,-,9.062621
63.05,5359.56,790.80,-70,86.9,-,9.062621
63.10,5356.222,790.90,-70,86.9,-,9.062621
63.15,5356.222,790.90,-70,86.9,-,9.062621
63.20,5352.887,791.00,-73.19048,86.9,-,9.062621
63.25,5352.887,791.00,-73.19048,86.9,-,9.062621
63.30,5349.552,791.10,-76.38095,86.9,-,9.062621
63.35,5349.552,791.10,-79.57143,86.9,-,9.062621
63.40,5346.215,791.20,-82.7619,86.9,-,9.062621
63.45,5342.88,791.30,-85.95238,86.9,-,9.062621
63.50,5339.544,791.40,-82.7619,86.9,-,9.043174
63.55,5336.211,791.50,-82.7619,86.9,-,9.043174
63.60,5339.544,791.40,-76.38095,86.9,-,9.043174
63.65,5342.88,791.30,-70,86.9,-,9.043174
63.70,5342.88,791.30,-63.61905,86.9,-,9.043174
63.75,5346.215,791.20,-57.23809,86.9,-,9.043174
63.80,5339.544,791.40,-60.38095,86.9,-,9.043174
63.85,5336.211,791.50,-47.66667,86.9,-,9.043174
63.90,5329.542,791.70,-44.47619,86.9,-,9.043174
63.95,5319.543,792.00,-54,86.9,-,9.043174
64.00,5312.879,792.20,-50.80952,86.9,-,9.043174
64.05,5309.548,792.30,-47.66667,86.9,-,9.043174
64.10,5306.215,792.40,-50.85714,86.9,-,9.043174
64.15,5296.224,792.70,-57.19048,86.9,-,9.043174
64.20,5289.563,792.90,-63.52381,86.9,-,9.043174
64.25,5282.907,793.10,-66.66666,86.9,-,9.043174
64.30,5282.907,793.10,-66.66666,86.9,-,9.043174
64.35,5279.577,793.20,-66.66666,86.9,-,9.043174
64.40,5276.249,793.30,-69.85714,86.9,-,9.043174
64.45,5272.92,793.40,-69.85714,86.9,-,9.043174
64.50,5279.577,793.20,-60.33333,86.9,-,9.043174
64.55,5279.577,793.20,-57.14286,86.72,-,9.062621
64.60,5272.92,793.40,-60.28571,86.72,-,9.062621
64.65,5269.593,793.50,-66.66666,86.72,-,9.062621
64.70,5266.267,793.60,-73.04762,86.72,-,9.062621
64.75,5259.612,793.80,-79.38095,86.72,-,9.062621
64.80,5256.285,793.90,-85.7619,86.72,-,9.062621
64.85,5249.635,794.10,-85.7619,86.72,-,9.062621
64.90,5246.309,794.20,-85.7619,86.72,-,9.062621
64.95,5239.659,794.40,-85.7619,86.72,-,9.062621
65.00,5233.012,794.60,-82.57143,86.72,-,9.062621
65.05,5226.365,794.80,-82.57143,86.72,-,9.062621
65.10,5223.041,794.90,-82.52381,86.72,-,9.062621
65.15,5216.397,795.10,-85.66666,86.72,-,9.062621
65.20,5213.074,795.20,-79.28571,86.72,-,9.062621
65.25,5206.431,795.40,-79.28571,86.72,-,9.062621
65.30,5203.111,795.50,-76.09524,86.72,-,9.062621
65.35,5199.791,795.60,-79.2381,86.72,-,9.062621
65.40,5193.151,795.80,-82.38095,86.72,-,9.062621
65.45,5189.83,795.90,-82.33334,86.72,-,9.062621
65.50,5186.512,796.00,-82.28571,86.72,-,9.062621
65.55,5186.512,796.00,-88.61905,86.72,-,9.062621
65.60,5186.512,796.00,-88.61905,86.72,-,9.062621
65.65,5196.47,795.70,-72.80952,86.72,-,9.062621
65.70,5199.791,795.60,-66.47619,86.72,-,9.062621
65.75,5196.47,795.70,-66.42857,86.72,-,9.062621
65.80,5193.151,795.80,-63.23809,86.72,-,9.062621
65.85,5189.83,795.90,-63.19048,86.72,-,9.062621
65.90,5179.874,796.20,-66.33334,86.72,-,9.062621
65.95,5173.237,796.40,-69.47619,86.72,-,9.062621
66.00,5166.604,796.60,-69.47619,86.72,-,9.062621
66.05,5159.971,796.80,-69.47619,86.72,-,9.062621
66.10,5156.653,796.90,-66.28571,86.72,-,9.062621
66.15,5153.338,797.00,-66.28571,86.72,-,9.062621
66.20,5150.023,797.10,-63.09524,86.72,-,9.062621
66.25,5143.393,797.30,-66.28571,86.72,-,9.062621
66.30,5136.764,797.50,-66.28571,86.72,-,9.062621
66.35,5130.136,797.70,-69.47619,86.72,-,9.062621
66.40,5126.824,797.80,-69.47619,86.72,-,9.062621
66.45,5123.51,797.90,-66.28571,86.72,-,9.062621
66.50,5120.198,798.00,-66.28571,86.72,-,9.062621
66.55,5116.887,798.10,-66.28571,86.72,-,9.062621
66.60,5113.574,798.20,-69.42857,86.72,-,9.062621
66.65,5106.951,798.40,-75.71429,86.72,-,9.062621
66.70,5106.951,798.40,-85.19048,86.72,-,9.062621
66.75,5100.332,798.60,-94.61905,86.72,-,9.062621
66.80,5100.332,798.60,-91.47619,86.72,-,9.062621
66.85,5093.711,798.80,-94.61905,86.72,-,9.062621
66.90,5090.401,798.90,-94.61905,86.72,-,9.062621
66.95,5087.092,799.00,-88.28571,86.72,-,9.062621
67.00,5083.784,799.10,-85.09524,86.72,-,9.062621
67.05,5080.475,799.20,-81.90476,86.72,-,9.062621
67.10,5080.475,799.20,-75.57143,86.72,-,9.062621
67.15,5077.167,799.30,-75.57143,86.72,-,9.062621
67.20,5073.858,799.40,-75.57143,86.72,-,9.062621
67.25,5070.552,799.50,-75.57143,86.72,-,9.062621
67.30,5067.246,799.60,-72.38095,86.72,-,9.062621
67.35,5063.938,799.70,-69.19048,86.72,-,9.062621
67.40,5060.632,799.80,-66,86.72,-,9.062621
67.45,5057.325,799.90,-66,86.72,-,9.062621
67.50,5054.02,800.00,-66,86.54,-,9.062621
67.55,5054.02,800.00,-62.85714,86.54,-,9.062621
67.60,5054.02,800.00,-59.71429,86.54,-,9.062621
67.65,5057.325,799.90,-53.42857,86.54,-,9.062621
67.70,5057.325,799.90,-47.14286,86.54,-,9.062621
67.75,5054.02,800.00,-50.28571,86.54,-,9.062621
67.80,5054.02,800.00,-44,86.54,-,9.062621
67.85,5050.715,800.10,-47.14286,86.54,-,9.062621
67.90,5047.409,800.20,-44,86.54,-,9.062621
67.95,5044.105,800.30,-44,86.54,-,9.062621
68.00,5040.799,800.40,-44,86.54,-,9.062621
68.05,5047.409,800.20,-34.57143,86.54,-,9.062621
68.10,5054.02,800.00,-25.14286,86.54,-,9.062621
68.15,5050.715,800.10,-28.28572,86.54,-,9.062621
68.20,5044.105,800.30,-31.42857,86.54,-,9.062621
68.25,5030.889,800.70,-40.85714,86.54,-,9.062621
68.30,5024.282,800.90,-44,86.54,-,9.062621
68.35,5014.376,801.20,-50.28571,86.54,-,9.062621
68.40,5004.474,801.50,-56.57143,86.54,-,9.062621
68.45,5001.174,801.60,-56.57143,86.54,-,9.062621
68.50,4994.574,801.80,-59.71429,86.54,-,9.062621
68.55,4994.574,801.80,-56.57143,86.54,-,9.062621
68.60,4991.273,801.90,-59.71429,86.54,-,9.062621
68.65,4991.273,801.90,-59.71429,86.54,-,9.062621
68.70,4991.273,801.90,-62.85714,86.54,-,9.062621
68.75,4994.574,801.80,-59.71429,86.54,-,9.062621
68.80,4994.574,801.80,-56.57143,86.54,-,9.062621
68.85,4994.574,801.80,-56.57143,86.54,-,9.062621
68.90,4991.273,801.90,-56.57143,86.54,-,9.062621
68.95,4987.975,802.00,-56.57143,86.54,-,9.062621
69.00,4984.677,802.10,-56.57143,86.54,-,9.062621
69.05,4981.377,802.20,-56.57143,86.54,-,9.062621
69.10,4978.08,802.30,-66,86.54,-,9.062621
69.15,4974.781,802.40,-75.42857,86.54,-,9.062621
69.20,4968.188,802.60,-78.57143,86.54,-,9.062621
69.25,4961.595,802.80,-78.57143,86.54,-,9.062621
69.30,4955.002,803.00,-72.28571,86.54,-,9.062621
69.35,4951.708,803.10,-69.14286,86.54,-,9.062621
69.40,4948.412,803.20,-62.85714,86.54,-,9.062621
69.45,4945.118,803.30,-56.57143,86.54,-,9.062621
69.50,4941.822,803.40,-56.57143,86.36,-,9.062621
69.55,4941.822,803.40,-50.28571,86.36,-,9.062621
69.60,4938.529,803.50,-53.42857,86.36,-,9.062621
69.65,4938.529,803.50,-50.28571,86.36,-,9.062621
69.70,4935.236,803.60,-53.42857,86.36,-,9.062621
69.75,4935.236,803.60,-53.42857,86.36,-,9.062621
69.80,4931.941,803.70,-59.71429,86.36,-,9.062621
69.85,4925.355,803.90,-66,86.36,-,9.062621
69.90,4922.063,804.00,-69.14286,86.36,-,9.062621
69.95,4918.772,804.10,-69.14286,86.36,-,9.062621
70.00,4915.479,804.20,-69.14286,86.36,-,9.062621
70.05,4912.188,804.30,-69.14286,86.36,-,9.062621
70.10,4908.896,804.40,-69.14286,86.36,-,9.062621
70.15,4905.606,804.50,-69.14286,86.36,-,9.062621
70.20,4902.316,804.60,-69.14286,86.36,-,9.062621
70.25,4899.025,804.70,-66,86.36,-,9.062621
70.30,4895.736,804.80,-62.85714,86.36,-,9.062621
70.35,4892.445,804.90,-59.71429,86.36,-,9.062621
70.40,4885.869,805.10,-62.85714,86.36,-,9.062621
70.45,4882.58,805.20,-62.85714,86.36,-,9.062621
70.50,4879.292,805.30,-62.85714,86.36,-,9.062621
70.55,4872.717,805.50,-66,86.36,-,9.062621
70.60,4872.717,805.50,-66,86.36,-,9.062621
70.65,4869.43,805.60,-66,86.36,-,9.062621
70.70,4866.142,805.70,-69.14286,86.36,-,9.062621
70.75,4866.142,805.70,-66,86.36,-,9.062621
70.80,4862.856,805.80,-69.14286,86.36,-,9.062621
70.85,4862.856,805.80,-66,86.36,-,9.062621
70.90,4862.856,805.80,-59.71429,86.36,-,9.062621
70.95,4866.142,805.70,-53.42857,86.36,-,9.062621
71.00,4866.142,805.70,-50.28571,86.36,-,9.062621
71.05,4866.142,805.70,-47.14286,86.36,-,9.062621
71.10,4866.142,805.70,-44,86.36,-,9.062621
71.15,4862.856,805.80,-44,86.36,-,9.062621
